Date,Currency,Category,Country,Amount
2023-12-03 20:24:14+00:00,USD,100 Drones for Ukraine,FR,39.38
2023-12-04 11:14:20+00:00,USD,Flight to Recovery,US,50.47
2023-12-04 11:25:56+00:00,USD,Flight to Recovery,AU,99.38
2023-12-04 11:36:06+00:00,USD,General,DE,19.69
2023-12-04 11:43:45+00:00,USD,Victory Drones,AU,99.38
2023-12-04 13:58:04+00:00,USD,100 Drones for Ukraine,GB,192.53
2023-12-04 15:37:11+00:00,USD,General,US,0.49
2023-12-05 05:50:19+00:00,USD,Mobile Shower Laundry Units,US,19.11
2023-12-05 17:30:23+00:00,USD,Mobile Shower Laundry Units,US,97.52
2023-12-05 18:40:40+00:00,USD,General,US,19.11
2023-12-05 18:42:04+00:00,USD,Mobile Shower Laundry Units,US,20.09
2023-12-05 19:06:27+00:00,USD,General,US,100.0
2023-12-05 19:27:52+00:00,USD,100 Drones for Ukraine,US,48.51
2023-12-05 19:40:36+00:00,EUR,,DE,96.12
2023-12-06 00:11:03+00:00,USD,General,US,195.53
2023-12-06 10:15:10+00:00,USD,General,DE,4.34
2023-12-06 20:31:16+00:00,USD,General,IT,18.81
2023-12-06 22:40:21+00:00,USD,General,DE,49.23
2023-12-06 23:04:04+00:00,USD,100 Drones for Ukraine,CA,196.93
2023-12-07 09:51:56+00:00,USD,Victory Drones,AU,98.46
2023-12-07 10:12:26+00:00,USD,General,DE,69.0
2023-12-07 10:19:53+00:00,USD,General,US,25.24
2023-12-07 10:52:32+00:00,USD,General,US,50.0
2023-12-07 11:08:12+00:00,USD,Victory Drones,ES,9.84
2023-12-07 12:23:23+00:00,USD,General,DE,47.76
2023-12-07 15:43:59+00:00,USD,100 Drones for Ukraine,UA,9.16
2023-12-07 19:21:23+00:00,USD,100 Drones for Ukraine,DE,23.64
2023-12-07 20:40:26+00:00,USD,General,AU,19.69
2023-12-07 22:00:35+00:00,USD,General,US,100.0
2023-12-07 22:20:44+00:00,EUR,,DE,96.12
2023-12-08 05:19:43+00:00,USD,Victory Drones,US,100.0
2023-12-08 07:17:56+00:00,USD,,DK,18.81
2023-12-08 18:02:48+00:00,USD,100 Drones for Ukraine,CA,289.04
2023-12-08 20:59:23+00:00,USD,Victory Drones,US,200.0
2023-12-08 21:29:15+00:00,USD,General,US,50.0
2023-12-09 00:33:53+00:00,USD,Mobile Shower Laundry Units,US,489.56
2023-12-09 01:00:45+00:00,USD,General,US,979.61
2023-12-09 04:13:14+00:00,USD,General,US,200.0
2023-12-09 05:04:26+00:00,USD,100 Drones for Ukraine,US,50.0
2023-12-09 11:29:11+00:00,USD,Victory Drones,DE,73.83999999999999
2023-12-09 19:18:34+00:00,USD,Mobile Shower Laundry Units,ES,9.16
2023-12-09 20:45:34+00:00,USD,General,NL,192.01
2023-12-09 21:11:35+00:00,USD,General,PL,57.42
2023-12-10 00:24:32+00:00,USD,General,US,50.0
2023-12-10 10:32:19+00:00,USD,General,DE,123.68
2023-12-10 10:36:49+00:00,USD,General,DE,29.81
2023-12-10 16:05:05+00:00,USD,General,US,97.52
2023-12-10 17:52:30+00:00,USD,General,DE,29.53
2023-12-10 18:00:42+00:00,USD,,DE,14.41
2023-12-10 18:20:19+00:00,USD,General,UA,49.23
2023-12-10 18:40:43+00:00,USD,General,US,2449.76
2023-12-10 21:36:26+00:00,USD,General,DE,29.53
2023-12-11 00:18:39+00:00,USD,General,DE,38.11
2023-12-11 03:01:03+00:00,USD,General,US,500.0
2023-12-11 03:10:57+00:00,USD,General,CA,4.34
2023-12-11 06:38:13+00:00,USD,100 Drones for Ukraine,ES,9.84
2023-12-11 10:07:35+00:00,USD,General,MX,4.960000000000001
2023-12-11 10:13:40+00:00,USD,General,DE,23.64
2023-12-11 10:19:12+00:00,USD,General,US,100.93
2023-12-11 10:29:16+00:00,USD,General,FI,47.76
2023-12-11 11:29:31+00:00,USD,General,IT,18.81
2023-12-11 12:10:06+00:00,USD,General,BE,96.02
2023-12-11 13:51:20+00:00,USD,General,GB,98.46
2023-12-11 15:20:47+00:00,USD,General,US,97.52
2023-12-11 16:21:21+00:00,USD,General,PL,49.23
2023-12-12 05:03:12+00:00,USD,General,US,200.0
2023-12-12 11:08:06+00:00,USD,General,US,50.47
2023-12-12 17:09:56+00:00,USD,Mobile Shower Laundry Units,US,97.52
2023-12-12 17:29:56+00:00,USD,Mobile Shower Laundry Units,DE,86.37
2023-12-12 19:44:09+00:00,USD,General,US,20.0
2023-12-13 03:37:15+00:00,USD,General,US,350.0
2023-12-13 10:10:00+00:00,USD,General,US,50.47
2023-12-13 10:22:01+00:00,USD,General,GB,47.76
2023-12-13 11:41:29+00:00,USD,General,US,25.24
2023-12-13 16:58:54+00:00,USD,General,US,97.52
